v,0,8,1,0
v,127,18,6,0
v,0,21,1,0
v,127,0,0,0
v,127,21,0,0
v,-125,28,6,0
v,-113,26,6,0
v,127,13,0,0
v,127,0,6,0
v,-127,8,5,0
v,126,6,0,0
v,127,18,0,0
v,127,15,5,0
v,-97,4,6,0
v,127,15,6,0
v,127,0,4,0
v,112,18,1,0
v,-125,20,5,0
v,127,0,2,0
v,112,26,0,0
v,127,19,0,0
v,-121,10,5,0
v,112,3,0,0
v,127,22,6,0
v,127,16,0,0
v,127,17,0,0
v,127,10,6,0
v,127,16,1,0
v,-127,21,5,0
v,127,29,3,0
v,-125,1,6,0
v,96,10,1,0
v,127,16,2,0
v,-97,17,5,0
v,127,15,3,0
v,127,13,2,0
v,126,23,0,0
v,127,14,6,0
v,127,14,4,0
v,127,16,3,0
v,127,16,4,0
v,127,9,0,0
v,127,14,3,0
v,112,11,1,0
v,127,13,1,0
v,127,13,6,0
v,127,29,1,0
v,127,14,5,0
v,127,15,4,0
v,127,16,6,0
v,127,9,6,0
v,127,15,2,0
v,127,13,3,0
v,127,15,0,0
v,127,13,5,0
v,127,13,4,0
v,127,15,1,0
v,127,16,5,0
v,96,2,0,0
v,124,24,0,0
v,127,8,6,0
v,127,22,0,0
v,-121,2,6,0
v,-1,23,6,0
v,-65,5,6,0
v,-121,19,5,0
v,127,0,5,0
v,-1,6,6,0
v,127,11,0,0
v,64,1,0,0
v,-113,18,5,0
v,127,11,6,0
v,-113,11,5,0
v,-121,27,6,0
v,124,5,0,0
v,127,0,3,0
v,64,28,0,0
v,120,4,0,0
v,127,29,5,0
v,127,14,0,0
v,127,29,4,0
v,120,17,1,0
v,127,7,0,0
v,127,29,6,0
v,127,14,2,0
v,127,0,1,0
v,96,19,1,0
v,127,14,1,0
v,127,10,0,0
v,64,20,1,0
v,127,21,6,0
v,-97,12,5,0
v,127,12,6,0
v,127,7,6,0
v,127,20,6,0
v,127,20,0,0
v,120,12,1,0
v,127,17,6,0
v,-65,24,6,0
v,127,29,2,0
v,-97,25,6,0
v,96,27,0,0
v,127,29,0,0
v,-113,3,6,0
v,-125,9,5,0
v,127,12,0,0
v,64,9,1,0
v,127,8,0,0
v,120,25,0,0
v,127,19,6,0
